# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	locus_tag	feature_interval_length	product_length	old_locus_tag
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2565020	2566906	-	WP_020193218.1	WP_020193218.1		methyl-accepting chemotaxis protein		PP_RS11680	1887	628	PP_2249
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2567049	2567927	-	WP_010953226.1	WP_010953226.1		LysR family transcriptional regulator		PP_RS11685	879	292	PP_2250
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2568030	2568458	+	WP_010953227.1	WP_010953227.1		PACE efflux transporter		PP_RS11690	429	142	PP_2251
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2568498	2569547	-	WP_010953228.1	WP_010953228.1		hypothetical protein		PP_RS11695	1050	349	PP_2252
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2569699	2570367	-	WP_010953229.1	WP_010953229.1		GntR family transcriptional regulator		PP_RS11700	669	222	PP_2253
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2570384	2571082	-	WP_010953230.1	WP_010953230.1		FadR family transcriptional regulator		PP_RS11705	699	232	PP_2254
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2571126	2572436	-	WP_010953231.1	WP_010953231.1		C4-dicarboxylate transporter DctA		PP_RS11710	1311	436	PP_2255
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2572664	2572978	-	WP_010953232.1	WP_010953232.1		helix-turn-helix transcriptional regulator		PP_RS11715	315	104	PP_2256
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2573245	2574810	+	WP_010953233.1	WP_010953233.1		methyl-accepting chemotaxis protein		PP_RS11720	1566	521	PP_2257
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2574824	2576512	+	WP_010953234.1	WP_010953234.1		EAL domain-containing protein		PP_RS11725	1689	562	PP_2258
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2576619	2578367	-	WP_049587530.1	WP_049587530.1		sigma-54-dependent Fis family transcriptional regulator		PP_RS11730	1749	582	PP_2259
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2578591	2579685	+	WP_010953236.1	WP_010953236.1		ABC transporter ATP-binding protein		PP_RS11735	1095	364	PP_2260
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2579685	2580782	+	WP_010953237.1	WP_010953237.1		ABC transporter ATP-binding protein		PP_RS11740	1098	365	PP_2261
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2580779	2581645	+	WP_049587533.1	WP_049587533.1		sugar ABC transporter permease		PP_RS11745	867	288	PP_2262
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2581649	2582449	+	WP_003250228.1	WP_003250228.1		carbohydrate ABC transporter permease		PP_RS11750	801	266	PP_2263
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2582462	2582734	+	WP_003250230.1	WP_003250230.1		DUF2160 domain-containing protein		PP_RS11755	273	90	PP_5505
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2582774	2584513	+	WP_003250232.1	WP_003250232.1		carbohydrate ABC transporter substrate-binding protein		PP_RS11760	1740	579	PP_2264
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2584640	2585494	-	WP_003250234.1	WP_003250234.1		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	folD	PP_RS11765	855	284	PP_2265
tRNA		GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2585764	2585840	+				tRNA-Arg		PP_RS11770	77		PP_t37
tRNA		GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2585882	2585957	+				tRNA-His		PP_RS11775	76		PP_t38
tRNA		GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2586010	2586094	+				tRNA-Leu		PP_RS11780	85		PP_t39
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2586648	2589194	+	WP_110771734.1	WP_110771734.1		DNA-dependent RNA polymerase		PP_RS11785	2547	848	PP_2266
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2589717	2589893	+	WP_154070656.1	WP_154070656.1		hypothetical protein		PP_RS11790	177	58	PP_5507
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2589921	2590634	+	WP_049587541.1	WP_049587541.1		single-stranded DNA-binding protein		PP_RS11795	714	237	PP_2267
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2590657	2591082	+	WP_010953241.1	WP_010953241.1		endodeoxyribonuclease		PP_RS11800	426	141	PP_2268
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2591085	2591534	+	WP_010953242.1	WP_010953242.1		N-acetylmuramoyl-L-alanine amidase		PP_RS11805	450	149	PP_2269
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2591806	2593257	+	WP_061405615.1	WP_061405615.1		bifunctional DNA primase/helicase		PP_RS11810	1452	483	PP_2270
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2593272	2593499	+	WP_028692660.1	WP_028692660.1		hypothetical protein		PP_RS11815	228	75	PP_5508
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2593503	2593913	+	WP_049587546.1	WP_049587546.1		hypothetical protein		PP_RS11820	411	136	PP_5509
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2593917	2594111	+	WP_061405616.1	WP_061405616.1		hypothetical protein		PP_RS11825	195	64	PP_5510
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2594169	2594336	+	WP_154070657.1	WP_154070657.1		hypothetical protein		PP_RS11830	168	55	
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2594355	2594957	+	WP_110771736.1	WP_110771736.1		hypothetical protein		PP_RS11835	603	200	PP_2272
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2594947	2595141	+	WP_049587548.1	WP_049587548.1		hypothetical protein		PP_RS11840	195	64	PP_5511
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2595153	2597204	+	WP_049587549.1	WP_049587549.1		DNA polymerase		PP_RS11845	2052	683	PP_2273
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2597218	2597433	+	WP_009682626.1	WP_009682626.1		hypothetical protein		PP_RS11850	216	71	PP_2274
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2597468	2597677	+	WP_010953247.1	WP_010953247.1		hypothetical protein		PP_RS11855	210	69	PP_2275
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2597626	2598378	+	WP_061405618.1	WP_061405618.1		putative phage exonuclease		PP_RS11860	753	250	PP_2276
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2598397	2598651	+	WP_079732513.1	WP_079732513.1		DUF3310 domain-containing protein		PP_RS11865	255	84	
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2598662	2600047	+	WP_010953249.1	WP_010953249.1		hypothetical protein		PP_RS11870	1386	461	PP_2277
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2600102	2600296	+	WP_010953250.1	WP_010953250.1		hypothetical protein		PP_RS11875	195	64	PP_2278
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2600524	2602098	+	WP_010953251.1	WP_010953251.1		head-tail connector protein		PP_RS11880	1575	524	PP_2279
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2602237	2603016	+	WP_010953253.1	WP_010953253.1		phage capsid assembly protein		PP_RS11885	780	259	PP_2281
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2603044	2603484	+	WP_049587553.1	WP_049587553.1		DUF1353 domain-containing protein		PP_RS11890	441	146	PP_5513
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2603499	2603708	+	WP_049587555.1	WP_049587555.1		hypothetical protein		PP_RS11895	210	69	
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2603870	2604838	+	WP_010953254.1	WP_010953254.1		phage capsid protein		PP_RS11900	969	322	PP_2282
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2604900	2605487	+	WP_010953255.1	WP_010953255.1		tail protein		PP_RS11905	588	195	PP_2283
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2605491	2607836	+	WP_010953256.1	WP_010953256.1		tail protein		PP_RS11910	2346	781	PP_2284
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2607892	2608305	+	WP_049587557.1	WP_049587557.1		hypothetical protein		PP_RS11915	414	137	PP_5514
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2608290	2608850	+	WP_010953257.1	WP_010953257.1		hypothetical protein		PP_RS11920	561	186	PP_2285
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2608860	2611049	+	WP_010953258.1	WP_010953258.1		hypothetical protein		PP_RS11925	2190	729	PP_2286
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2611062	2615771	+	WP_010953259.1	WP_010953259.1		transglycosylase SLT domain-containing protein		PP_RS11930	4710	1569	PP_2287
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2615834	2617474	+	WP_010953260.1	WP_010953260.1		tail protein		PP_RS11935	1641	546	PP_2288
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2617474	2617977	+	WP_010953261.1	WP_010953261.1		hypothetical protein		PP_RS11940	504	167	PP_2289
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2618024	2618260	+	WP_009682604.1	WP_009682604.1		hypothetical protein		PP_RS11945	237	78	PP_2290
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2618247	2618534	+	WP_010953262.1	WP_010953262.1		hypothetical protein		PP_RS11950	288	95	PP_2291
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2618542	2619297	-	WP_126404371.1	WP_126404371.1		hypothetical protein		PP_RS11955	756	251	PP_2292
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2619461	2621149	+	WP_010953264.1	WP_010953264.1		phage terminase large subunit	terL	PP_RS11960	1689	562	PP_2293
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2621186	2621626	+	WP_010953265.1	WP_010953265.1		hypothetical protein		PP_RS11965	441	146	PP_2294
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2621967	2622209	+	WP_049587560.1	WP_049587560.1		hypothetical protein		PP_RS11970	243	80	PP_5515
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2622614	2622811	+	WP_126404369.1	WP_126404369.1		hypothetical protein		PP_RS11975	198	65	PP_5516
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2622856	2623164	+	WP_049587658.1	WP_049587658.1		hypothetical protein		PP_RS11980	309	102	PP_5517
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2623410	2623994	+	WP_010953266.1	WP_010953266.1		antirestriction protein ArdA		PP_RS11985	585	194	PP_2295
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2624409	2624765	+	WP_010953267.1	WP_010953267.1		hypothetical protein		PP_RS11990	357	118	PP_2296
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2624740	2625822	+	WP_049587561.1	WP_049587561.1		site-specific integrase		PP_RS11995	1083	360	PP_2297
tRNA		GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2626122	2626197	+				tRNA-His		PP_RS12000	76		PP_t40
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2626386	2626685	+	WP_020190960.1	WP_020190960.1		hypothetical protein		PP_RS12005	300	99	PP_2298
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2626934	2628247	+	WP_014753846.1	WP_014753846.1		trigger factor	tig	PP_RS12010	1314	437	PP_2299
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2628339	2628980	+	WP_003259400.1	WP_003259400.1		ATP-dependent Clp endopeptidase proteolytic subunit ClpP	clpP	PP_RS12015	642	213	PP_2300
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2629089	2630372	+	WP_003250242.1	WP_003250242.1		ATP-dependent Clp protease ATP-binding subunit ClpX	clpX	PP_RS12020	1284	427	PP_2301
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2630536	2632932	+	WP_010953272.1	WP_010953272.1		endopeptidase La	lon	PP_RS12025	2397	798	PP_2302
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2633085	2633357	+	WP_003250246.1	WP_003250246.1		DNA-binding protein HU-beta	hupB	PP_RS12030	273	90	PP_2303
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2633539	2635410	+	WP_010953273.1	WP_010953273.1		SurA N-terminal domain-containing protein		PP_RS12035	1872	623	PP_2304
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2635527	2636567	-	WP_049587660.1	WP_049587660.1		patatin-like phospholipase family protein		PP_RS12040	1041	346	PP_2305
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2636745	2637023	+	WP_003250254.1	WP_003250254.1		lipoprotein		PP_RS12045	279	92	PP_2306
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2637038	2637817	+	WP_010953275.1	WP_010953275.1		CHAD domain-containing protein		PP_RS12050	780	259	PP_2307
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2637895	2638692	+	WP_010953276.1	WP_010953276.1		thioesterase family protein		PP_RS12055	798	265	PP_2308
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2638734	2639102	-	WP_010953277.1	WP_010953277.1		DUF962 domain-containing protein		PP_RS12060	369	122	PP_2309
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2639178	2640656	-	WP_010953278.1	WP_010953278.1		methyl-accepting chemotaxis protein		PP_RS12065	1479	492	PP_2310
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2640783	2641580	-	WP_010953279.1	WP_010953279.1		TatD family hydrolase		PP_RS12070	798	265	PP_2311
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2641738	2643144	+	WP_010953280.1	WP_010953280.1		transglycosylase SLT domain-containing protein		PP_RS12075	1407	468	PP_2312
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2643257	2643694	+	WP_010953281.1	WP_010953281.1		DoxX family protein		PP_RS12080	438	145	PP_2313
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2643943	2644251	+	WP_010953282.1	WP_010953282.1		hypothetical protein		PP_RS12085	309	102	PP_2314
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2644263	2644751	+	WP_010953283.1	WP_010953283.1		transcription elongation factor GreB	greB	PP_RS12090	489	162	PP_2315
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2644815	2647322	-	WP_049587564.1	WP_049587564.1		FtsX-like permease family protein		PP_RS12095	2508	835	PP_2316
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2647319	2648005	-	WP_010953285.1	WP_010953285.1		ABC transporter ATP-binding protein		PP_RS12100	687	228	PP_2317
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2648016	2648621	+	WP_010953286.1	WP_010953286.1		arylesterase		PP_RS12105	606	201	PP_2318
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2648680	2648970	+	WP_014591666.1	WP_014591666.1		hypothetical protein		PP_RS12110	291	96	PP_2319
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2649084	2650061	+	WP_010953288.1	WP_010953288.1		"L,D-transpeptidase family protein"		PP_RS12115	978	325	PP_2320
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2650195	2650446	-	WP_003250288.1	WP_003250288.1		hypothetical protein		PP_RS12120	252	83	PP_2322
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2650954	2651235	+	WP_003250290.1	WP_003250290.1		N-acetyltransferase		PP_RS12125	282	93	PP_2323
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2651305	2652381	-	WP_014591663.1	WP_014591663.1		3-deoxy-7-phosphoheptulonate synthase		PP_RS12130	1077	358	PP_2324
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2652614	2653561	+	WP_010953292.1	WP_010953292.1		putative 2-dehydropantoate 2-reductase		PP_RS12135	948	315	PP_2325
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2653686	2654183	+	WP_003250295.1	WP_003250295.1		universal stress protein		PP_RS12140	498	165	PP_2326
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2654312	2655286	+	WP_010953293.1	WP_010953293.1		HTH-type transcriptional regulator CysB	cysB	PP_RS12145	975	324	PP_2327
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2655456	2656190	-	WP_003250299.1	WP_003250299.1		phosphoadenylyl-sulfate reductase		PP_RS12150	735	244	PP_2328
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2656271	2657611	-	WP_010953294.1	WP_010953294.1		aminodeoxychorismate synthase component I	pabB	PP_RS12155	1341	446	PP_2329
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2657820	2658800	-	WP_010953295.1	WP_010953295.1		alpha-L-glutamate ligase-like protein		PP_RS12160	981	326	PP_2330
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2658800	2660335	-	WP_010953296.1	WP_010953296.1		inactive transglutaminase family protein		PP_RS12165	1536	511	PP_2331
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2660341	2660877	-	WP_010953297.1	WP_010953297.1		ATP-dependent zinc protease		PP_RS12170	537	178	PP_2332
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2661184	2661900	+	WP_003250308.1	WP_003250308.1		GntR family transcriptional regulator		PP_RS12175	717	238	PP_2333
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2661897	2662787	+	WP_010953298.1	WP_010953298.1		methylisocitrate lyase	prpB	PP_RS12180	891	296	PP_2334
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2662848	2663975	+	WP_003250313.1	WP_003250313.1		2-methylcitrate synthase	prpC	PP_RS12185	1128	375	PP_2335
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2664138	2666726	+	WP_010953299.1	WP_010953299.1		Fe/S-dependent 2-methylisocitrate dehydratase AcnD	acnD	PP_RS12190	2589	862	PP_2336
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2666792	2667982	+	WP_010953300.1	WP_010953300.1		2-methylaconitate cis-trans isomerase PrpF	prpF	PP_RS12195	1191	396	PP_2337
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2668149	2669633	+	WP_010953301.1	WP_010953301.1		2-methylcitrate dehydratase	prpD	PP_RS12200	1485	494	PP_2338
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2669708	2672317	-	WP_010953302.1	WP_010953302.1		bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	acnB	PP_RS12205	2610	869	PP_2339
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2672723	2673205	+	WP_162490568.1	WP_162490568.1		DUF1289 domain-containing protein		PP_RS12210	483	160	PP_2340
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2673216	2673572	-	WP_003250327.1	WP_003250327.1		6-carboxytetrahydropterin synthase QueD	queD	PP_RS12215	357	118	PP_2341
CDS	with_protein	GCF_000007565.2	Primary Assembly	chromosome		NC_002947.4	2674018	2674749	+	WP_010953305.1	WP_010953305.1		zeta toxin family protein		PP_RS12220	732	243	PP_2343
